text,label
fed-up brookstone body-massage chair now only entertaining serious buyers,1
coworker loudly typing away like 1930s cub reporter chasing hot lead,1
last living california raisin dies of prostate cancer,1
area dad just wants to watch one 7-hour block of television without interruption,1
china slaughters population to control flu outbreak,1
billy ray cyrus to speak out on single-payer health-care issue on politically incorrect,1
"sole remaining lung filled with rich, satisfying flavor",1
eager understudy beginning to think john lithgow impervious to disease,1
candidate to accuse opponent of racism just to see what happens,1
"world cup stadium's walls reinforced with 10,000 homeless brazilians",1
8-year-old allowed to stay up late to watch johnny carson's funeral,1
chris brown's agent suggests suicide could be great career move,1
white house press corps wishes show of solidarity over banned reporter could be for better news organization than cnn,1
"bounty, brawny ceos wearing down patience of mutual friend",1
candy purchase puts yet more money in raisinets' bloated coffers,1
"this actually good news, contractor reveals, because now you know the real problem",1
sight of coworkers' stupid fucking faces endured yet again,1
dad's eyes well up at sight of perfectly packed cooler,1
cia forced to complete all scheduled torture in one hectic weekend,1
"kansas changes spelling of name to 'cannsas'; 'it looks cooler that way,' governor says",1
terrible fucking taste sweeps teen choice awards,1
report: americans most physically active when getting comfy,1
area couple vows never to go dildo shopping while horny again,1
townsfolk strongly prefer man's werewolf incarnation,1
man hates having to wear condoms all day every day,1
"'i used to look up to you,' shouts anguished flynn jr. running out of room after learning father a perjurer",1
woman comes forward with first allegations of biggest sexual harassment scandal of 2036,1
panicked man looking for son stressing everybody out,1
"pfizer denies encouraging drug abuse by packaging fentanyl with cooking spoon, lighter",1
lindsey graham dining alone at applebee's kind of wishes protesters would come heckle him,1
impersonal trainer couldn't give a fuck what you do with those free weights,1
passion with which child demanding balloon actually kind of inspiring,1
bin laden sends belated threat to israel for 60th birthday,1
"parents spend first 4 years of child's life fluctuating wildly between hoping child stays asleep, hoping child wakes up",1
tennis instructor mentoring young player sees potential in parents' income,1
stumbling drunk chuck grassley warns kavanaugh accuser she can testify all she wants but no one's going to believe her,1
scott pruitt orders epa employees to stay in office over weekend while it's being fumigated,1
"jake hyland of kansas city, mo chosen as nation's designated survivor in case rest of country wiped out during presidential address",1
little league coach reveals creepy method for breaking in baseball mitt,1
george jefferson honored for black television history month,1
pervert on subway won't stop staring at masturbator,1
friend asks if there any openings at job he constantly mocks,1
t.j. maxx job application just asks prospective employees how much they plan to  shoplift,1
fcc chief cites special occasion for allowing vaginal penetration on network sitcom,1
nation inspired by bravery of teen just wearing bikini right into mcdonald's,1
tom delay to pursue corruption in private sector,1
americans finally recognize own country again after president does half-assed job walking back humanitarian crimes,1
fbi chief releases composite sketch of dream house,1
ford: new f-150 pickup truck capable of crushing a big turtle in one go,1
outback employees return from mandatory 6-month walkabout in australian wilderness,1
peripheral acquaintance casually mentions she was molested,1
presence of three round objects triggers juggling reflex in local man,1
stripper failing school she's working self through,1
study finds effectiveness of medical treatment skyrockets when doctor acts like condescending dick,1
new report finds u.s. employees most engaged at workplace while working as frontman of styx,1
special guest at sea lion show just another sea lion,1
cia director quietly buys nuclear-attack insurance,1
area bastards pick wrong guy to mess with this time,1
man who lost leg to whale decides to let it go,1
crumpled-up potato chip bag spotted in bathroom trash can,1
cash-strapped moviepass limiting new users to one movie filmed in ceo's backyard per month,1
